time,sensor_good,humidity,temperature,spraying
1648017545.5608075,True,69.0,29.0,True
1648017550.5608106,False,0.0,0.0,True
1648017555.5608137,True,69.0,29.0,True
1648017560.5608177,True,69.0,29.0,True
1648017565.5608213,True,69.0,29.0,True
1648017570.5608249,True,69.0,29.0,True
1648017575.5608287,True,69.0,29.0,True
1648017580.5608325,True,69.0,29.0,True
1648017585.5608358,True,69.0,29.0,True
1648017590.5608397,True,69.0,29.0,True
1648017595.560844,True,69.0,29.0,True
1648017600.5608475,False,0.0,0.0,True
1648017605.5608523,True,69.0,29.0,True
1648017610.5608552,False,0.0,0.0,True
1648017615.5608592,False,0.0,0.0,True
1648017620.5608616,True,69.0,29.0,True
1648017625.5608659,False,0.0,0.0,True
1648017630.5608704,True,70.0,29.0,True
1648017635.5608737,True,70.0,29.0,True
1648017640.5608778,True,70.0,29.0,True
1648017645.5608819,True,70.0,29.0,True
1648017650.5608854,True,69.0,29.0,True
1648017655.5608895,True,69.0,29.0,True
1648017660.5608923,True,69.0,29.0,True
1648017665.560896,True,69.0,29.0,True
1648017670.5608997,False,0.0,0.0,True
1648017675.5609033,True,69.0,29.0,True
1648017680.5609071,True,69.0,29.0,True
1648017685.5609114,True,69.0,29.0,True
1648017690.5609145,True,69.0,29.0,True
1648017695.5609183,True,69.0,29.0,True
1648017700.5609226,True,69.0,29.0,True
1648017705.5609262,True,69.0,29.0,True
1648017710.5609317,True,69.0,29.0,True
1648017715.5609353,True,69.0,29.0,True
1648017720.5609388,True,69.0,29.0,True
1648017725.5609434,True,69.0,29.0,True
1648017730.5609477,True,69.0,29.0,True
1648017735.5609512,True,69.0,29.0,True
1648017740.5609548,True,69.0,29.0,True
1648017745.5609584,True,69.0,29.0,True
1648017750.5609617,True,69.0,29.0,True
1648017755.5609653,True,69.0,29.0,True
1648017760.5609698,True,69.0,29.0,True
1648017765.5609736,True,69.0,29.0,True
1648017770.560977,True,68.0,29.0,True
1648017775.5609803,True,68.0,29.0,True
1648017780.560984,True,68.0,29.0,True
1648017785.5609877,True,68.0,29.0,True
1648017790.560991,True,68.0,29.0,True
1648017795.5609941,True,68.0,29.0,True
1648017800.5609977,True,68.0,29.0,True
1648017805.5610015,True,68.0,29.0,True
1648017810.561005,True,68.0,29.0,True
1648017815.5610092,True,68.0,29.0,True
1648017820.561013,True,68.0,29.0,True
1648017825.561019,True,68.0,29.0,True
1648017830.5610223,True,68.0,29.0,True
1648017835.561026,False,0.0,0.0,True
1648017840.5610301,True,68.0,29.0,True
1648017845.5610342,True,68.0,29.0,True
1648017850.5610383,True,68.0,29.0,True
1648017855.5610428,True,68.0,29.0,True
1648017860.561047,True,67.0,29.0,True
1648017865.561051,True,67.0,29.0,True
1648017870.561054,True,67.0,29.0,True
1648017875.5610569,True,67.0,29.0,True
1648017880.56106,True,67.0,29.0,True
1648017885.561063,True,67.0,29.0,True
1648017890.5610673,True,67.0,29.0,True
1648017895.561071,True,67.0,29.0,True
1648017900.561074,True,67.0,29.0,True
1648017905.5610766,True,67.0,29.0,True
1648017910.56108,True,67.0,29.0,True
1648017915.561083,True,67.0,29.0,True
1648017920.5610867,True,67.0,29.0,True
1648017925.5610912,True,67.0,29.0,True
1648017930.561095,True,67.0,29.0,True
1648017935.561099,True,68.0,29.0,True
1648017940.561103,True,68.0,29.0,True
1648017945.5611072,True,68.0,29.0,True
1648017950.561112,True,68.0,29.0,True
1648017955.5611165,True,68.0,29.0,True
1648017960.5611203,True,68.0,29.0,True
1648017965.5611243,True,68.0,29.0,True
1648017970.5611284,True,68.0,29.0,True
1648017975.5611315,True,68.0,29.0,True
1648017980.5611355,True,162.0,14.0,False
1648017985.5611389,True,68.0,29.0,True
1648017990.5611434,True,68.0,29.0,True
1648017995.5611477,True,68.0,29.0,True
1648018000.5611532,False,0.0,0.0,True
1648018005.5611575,True,68.0,29.0,True
1648018010.561162,True,68.0,29.0,True
1648018015.5611663,True,68.0,29.0,True
1648018020.56117,True,68.0,29.0,True
1648018025.5611734,False,0.0,0.0,True
1648018030.5611775,True,69.0,29.0,True
1648018035.5611818,True,68.0,29.0,True
1648018040.5611851,True,68.0,29.0,True
1648018045.561188,False,0.0,0.0,True
1648018050.561191,False,0.0,0.0,True
1648018055.5611956,False,0.0,0.0,True
1648018060.5612,True,69.0,29.0,True
1648018065.5612035,True,69.0,29.0,True
1648018070.561207,True,69.0,29.0,True
1648018075.5612113,True,69.0,29.0,True
1648018080.5612147,True,69.0,29.0,True
1648018085.561219,True,69.0,29.0,True
1648018090.5612237,True,69.0,29.0,True
1648018095.5612278,True,69.0,29.0,True
1648018100.561232,True,69.0,29.0,True
1648018105.5612361,True,69.0,29.0,True
1648018110.5612407,True,69.0,29.0,True
1648018115.561245,True,69.0,29.0,True
1648018120.5612493,True,69.0,29.0,True
1648018125.5612526,True,69.0,29.0,True
1648018130.561257,True,69.0,29.0,True
1648018135.561261,True,69.0,29.0,True
1648018140.5612652,True,69.0,29.0,True
1648018145.5612695,True,69.0,29.0,True
1648018150.5612736,True,69.0,29.0,True
1648018155.561278,True,69.0,29.0,True
1648018160.5612814,False,0.0,0.0,True
1648018165.561285,False,0.0,0.0,True
1648018170.5612895,True,68.0,29.0,True
1648018175.561293,False,0.0,0.0,True
1648018180.5612977,True,68.0,29.0,True
1648018185.5613015,False,0.0,0.0,True
1648018190.5613055,True,68.0,29.0,True
1648018195.561309,True,69.0,29.0,True
1648018200.561314,True,69.0,29.0,True
1648018205.5613184,True,68.0,29.0,True
1648018210.561322,True,69.0,29.0,True
1648018215.5613258,True,69.0,29.0,True
1648018220.5613294,True,69.0,29.0,True
1648018225.5613337,True,69.0,29.0,True
1648018230.5613368,True,69.0,29.0,True
1648018235.5613406,True,69.0,29.0,True
1648018240.561344,True,69.0,29.0,True
1648018245.5613487,True,69.0,29.0,True
1648018250.5613525,True,69.0,29.0,True
1648018255.5613563,True,69.0,29.0,True
1648018260.5613608,True,69.0,29.0,True
1648018265.5613642,True,69.0,29.0,True
1648018270.5613673,True,69.0,29.0,True
1648018275.5613713,True,69.0,29.0,True
1648018280.5613759,True,69.0,29.0,True
1648018285.5613794,True,69.0,29.0,True
1648018290.5613835,True,69.0,29.0,True
1648018295.5613873,True,69.0,29.0,True
1648018300.5613918,False,0.0,0.0,True
1648018305.561396,True,68.0,29.0,True
1648018310.5613995,True,69.0,29.0,True
1648018315.5614033,True,68.0,29.0,True
1648018320.5614073,True,69.0,29.0,True
1648018325.5614107,True,69.0,29.0,True
1648018330.5614152,True,69.0,29.0,True
1648018335.5614192,True,69.0,29.0,True
1648018340.5614235,True,69.0,29.0,True
1648018345.561428,True,69.0,29.0,True
1648018350.561432,True,69.0,29.0,True
1648018355.5614357,True,69.0,29.0,True
1648018360.5614395,True,69.0,29.0,True
1648018365.5614436,True,68.0,29.0,True
1648018370.5614479,True,68.0,29.0,True
1648018375.5614517,False,0.0,0.0,True
1648018380.5614564,True,68.0,29.0,True
1648018385.5614598,True,68.0,29.0,True
1648018390.5614638,True,68.0,29.0,True
1648018395.5614684,True,68.0,29.0,True
1648018400.561472,True,69.0,29.0,True
1648018405.5614755,True,69.0,29.0,True
1648018410.5614796,True,68.0,29.0,True
1648018415.5614843,False,0.0,0.0,True
1648018420.5614882,True,68.0,29.0,True
1648018425.561492,True,68.0,29.0,True
1648018430.5614953,False,0.0,0.0,True
1648018435.5614986,True,68.0,29.0,True
1648018440.5615017,False,0.0,0.0,True
1648018445.561505,False,0.0,0.0,True
1648018450.5615113,True,68.0,29.0,True
1648018455.5615149,False,0.0,0.0,True
1648018460.561519,True,68.0,29.0,True
1648018465.561522,False,0.0,0.0,True
1648018470.5615256,True,68.0,29.0,True
1648018475.5615292,True,68.0,29.0,True
1648018480.5615332,False,0.0,0.0,True
1648018485.5615366,True,68.0,29.0,True
1648018490.5615406,True,68.0,29.0,True
1648018495.5615442,True,68.0,29.0,True
1648018500.5615482,True,67.0,29.0,True
1648018505.5615523,True,68.0,29.0,True
1648018510.5615563,True,67.0,29.0,True
1648018515.5615594,False,0.0,0.0,True
1648018520.5615625,True,67.0,29.0,True
1648018525.5615668,True,67.0,29.0,True
1648018530.56157,False,0.0,0.0,True
1648018535.5615747,False,0.0,0.0,True
1648018540.561578,True,67.0,29.0,True
1648018545.5615819,True,67.0,29.0,True
1648018550.5615864,True,67.0,29.0,True
1648018555.5615897,False,0.0,0.0,True
1648018560.561593,False,0.0,0.0,True
1648018565.5615969,True,67.0,29.0,True
1648018570.5616007,True,67.0,29.0,True
1648018575.5616052,True,67.0,29.0,True
1648018580.5616093,True,67.0,29.0,True
1648018585.5616138,True,67.0,29.0,True
1648018590.5616176,True,67.0,29.0,True
1648018595.5616205,False,0.0,0.0,True
1648018600.5616238,True,67.0,29.0,True
1648018605.5616267,True,67.0,29.0,True
1648018610.5616295,True,67.0,29.0,True
1648018615.5616324,True,67.0,29.0,True
1648018620.5616367,True,67.0,29.0,True
1648018625.5616398,False,0.0,0.0,True
1648018630.5616436,True,67.0,29.0,True
1648018635.561648,False,0.0,0.0,True
1648018640.5616512,True,67.0,29.0,True
1648018645.5616553,True,67.0,29.0,True
1648018650.5616581,True,67.0,29.0,True
1648018655.561662,True,67.0,29.0,True
1648018660.5616658,False,0.0,0.0,True
1648018665.5616686,False,0.0,0.0,True
1648018670.5616715,True,67.0,29.0,True
1648018675.5616748,True,67.0,29.0,True
1648018680.5616794,True,67.0,29.0,True
1648018685.5616834,True,67.0,29.0,True
1648018690.5616868,True,67.0,29.0,True
1648018695.5616896,False,0.0,0.0,True
1648018700.5616927,True,67.0,29.0,True
1648018705.561696,True,67.0,29.0,True
1648018710.5616996,False,0.0,0.0,True
1648018715.561703,True,67.0,29.0,True
1648018720.5617232,True,67.0,29.0,True
1648018725.5617266,True,67.0,29.0,True
1648018730.5617294,True,67.0,29.0,True
1648018735.5617335,True,67.0,29.0,True
1648018740.5617363,True,67.0,29.0,True
1648018745.56174,True,67.0,29.0,True
1648018750.561744,True,67.0,29.0,True
1648018755.5617478,True,67.0,29.0,True
1648018760.5617504,True,67.0,29.0,True
1648018765.5617537,True,67.0,29.0,True
1648018770.561757,True,67.0,29.0,True
1648018775.5617604,False,0.0,0.0,True
1648018780.561764,True,67.0,29.0,True
1648018785.561768,False,0.0,0.0,True
1648018790.5617716,True,68.0,29.0,True
1648018795.5617754,False,0.0,0.0,True
1648018800.5617785,True,68.0,29.0,True
1648018805.5617821,True,68.0,29.0,True
1648018810.5617857,True,68.0,29.0,True
1648018815.561789,True,68.0,29.0,True
1648018820.561793,True,68.0,29.0,True
1648018825.5617964,True,68.0,29.0,True
1648018830.561799,True,68.0,29.0,True
1648018835.561803,True,68.0,29.0,True
1648018840.5618072,True,68.0,29.0,True
1648018845.5618103,True,68.0,29.0,True
1648018850.5618134,True,68.0,29.0,True
1648018855.5618167,True,68.0,29.0,True
1648018860.5618203,True,68.0,29.0,True
1648018865.5618236,True,68.0,29.0,True
1648018870.561828,True,68.0,29.0,True
1648018875.5618312,False,0.0,0.0,True
1648018880.5618343,True,68.0,29.0,True
1648018885.5618382,True,68.0,29.0,True
1648018890.561842,True,68.0,29.0,True
1648018895.5618453,True,68.0,29.0,True
1648018900.5618489,True,68.0,29.0,True
1648018905.5618525,True,68.0,29.0,True
1648018910.5618558,True,67.0,29.0,True
1648018915.5618587,False,0.0,0.0,True
1648018920.5618615,True,67.0,29.0,True
1648018925.5618663,True,67.0,29.0,True
1648018930.5618703,True,67.0,29.0,True
1648018935.5618737,True,67.0,29.0,True
1648018940.5618775,True,67.0,29.0,True
1648018945.5618806,True,67.0,29.0,True
1648018950.5618837,True,67.0,29.0,True
1648018955.5618887,True,67.0,29.0,True
1648018960.5618925,False,0.0,0.0,True
1648018965.5618958,True,67.0,29.0,True
1648018970.5618992,True,67.0,29.0,True
1648018975.561903,True,67.0,29.0,True
1648018980.5619063,True,67.0,29.0,True
1648018985.5619109,False,0.0,0.0,True
1648018990.5619144,True,67.0,29.0,True
1648018995.5619178,True,67.0,29.0,True
1648019000.561922,True,67.0,29.0,True
1648019005.5619264,True,67.0,29.0,True
1648019010.5619307,True,67.0,29.0,True
1648019015.5619338,True,67.0,29.0,True
1648019020.5619369,True,67.0,29.0,True
1648019025.5619411,True,67.0,29.0,True
1648019030.5619445,True,67.0,29.0,True
1648019035.5619476,True,67.0,29.0,True
1648019040.5619516,True,67.0,29.0,True
1648019045.5619564,False,0.0,0.0,True
1648019050.5619597,True,67.0,29.0,True
1648019055.5619638,True,67.0,29.0,True
1648019060.5619676,False,0.0,0.0,True
1648019065.5619717,True,67.0,29.0,True
1648019070.561975,True,67.0,29.0,True
1648019075.5619802,True,67.0,29.0,True
1648019080.5619838,True,67.0,29.0,True
1648019085.561987,False,0.0,0.0,True
1648019090.5619905,True,67.0,29.0,True
1648019095.5619948,True,67.0,29.0,True
1648019100.5619981,True,67.0,29.0,True
1648019105.562002,True,67.0,29.0,True
1648019110.5620058,True,67.0,29.0,True
1648019115.5620089,True,67.0,29.0,True
1648019120.5620122,True,67.0,29.0,True
1648019125.562016,True,67.0,29.0,True
1648019130.56202,True,67.0,29.0,True
1648019135.5620234,True,67.0,29.0,True
1648019140.5620267,True,67.0,29.0,True
1648019145.5620303,True,67.0,29.0,True
1648019150.562034,True,67.0,29.0,True
1648019155.5620382,True,67.0,29.0,True
1648019160.5620418,True,67.0,29.0,True
1648019165.5620453,True,67.0,29.0,True
1648019170.562049,True,67.0,29.0,True
1648019175.5620518,True,67.0,29.0,True
1648019180.5620553,True,67.0,29.0,True
1648019185.5620587,False,0.0,0.0,True
1648019190.5620644,True,68.0,29.0,True
1648019195.5620682,True,68.0,29.0,True
1648019200.5620713,True,68.0,29.0,True
1648019205.5620756,True,68.0,29.0,True
1648019210.5620801,True,68.0,29.0,True
1648019215.5620832,True,68.0,29.0,True
1648019220.5620875,True,68.0,29.0,True
1648019225.5620904,True,68.0,29.0,True
1648019230.5620959,False,0.0,0.0,True
1648019235.5620987,True,68.0,29.0,True
1648019240.562102,True,68.0,29.0,True
1648019245.5621061,True,68.0,29.0,True
1648019250.5621095,True,68.0,29.0,True
1648019255.5621126,False,0.0,0.0,True
1648019260.5621169,True,68.0,29.0,True
1648019265.5621202,True,68.0,29.0,True
1648019270.5621245,True,68.0,29.0,True
1648019275.5621288,False,0.0,0.0,True
1648019280.562133,True,68.0,29.0,True
1648019285.562137,True,68.0,29.0,True
1648019290.562141,True,68.0,29.0,True
1648019295.5621445,True,68.0,29.0,True
1648019300.5621486,True,68.0,29.0,True
1648019305.562152,True,68.0,29.0,True
1648019310.562156,True,68.0,29.0,True
1648019315.5621605,True,68.0,29.0,True
1648019320.5621648,False,0.0,0.0,True
1648019325.5621686,True,68.0,29.0,True
1648019330.5621738,True,68.0,29.0,True
1648019335.5621796,True,68.0,29.0,True
1648019340.5621831,True,68.0,29.0,True
1648019345.5621862,True,68.0,29.0,True
1648019350.56219,True,68.0,29.0,True
1648019355.5621932,True,68.0,29.0,True
1648019360.562197,True,68.0,29.0,True
1648019365.5622008,True,68.0,29.0,True
1648019370.562205,True,68.0,29.0,True
1648019375.5622094,True,68.0,29.0,True
1648019380.5622144,True,68.0,29.0,True
1648019385.5622184,True,68.0,29.0,True
1648019390.5622232,True,68.0,29.0,True
1648019395.5622268,True,68.0,29.0,True
1648019400.56223,True,68.0,29.0,True
1648019405.5622344,False,0.0,0.0,True
1648019410.5622387,True,68.0,29.0,True
1648019415.5622427,True,68.0,29.0,True
1648019420.5622473,False,0.0,0.0,True
1648019425.5622506,True,68.0,29.0,True
1648019430.562255,True,68.0,29.0,True
1648019435.5622587,True,68.0,29.0,True
1648019440.5622635,False,0.0,0.0,True
1648019445.5622673,False,0.0,0.0,True
1648019450.5622709,True,68.0,29.0,True
1648019455.5622752,True,68.0,29.0,True
1648019460.5622797,True,68.0,29.0,True
1648019465.5622833,True,68.0,29.0,True
1648019470.562288,True,68.0,29.0,True
1648019475.5622928,True,68.0,29.0,True
1648019480.5622973,True,68.0,29.0,True
1648019485.5623014,True,68.0,29.0,True
1648019490.562305,True,68.0,29.0,True
1648019495.5623097,True,68.0,29.0,True
1648019500.5623136,True,68.0,29.0,True
1648019505.562318,True,68.0,29.0,True
1648019510.5623226,True,68.0,29.0,True
1648019515.5623271,True,68.0,29.0,True
1648019520.5623314,True,68.0,29.0,True
1648019525.562335,True,68.0,29.0,True
1648019530.562339,False,0.0,0.0,True
1648019535.5623446,False,0.0,0.0,True
1648019540.5623486,True,68.0,29.0,True
1648019545.562353,True,68.0,29.0,True
1648019550.562358,True,68.0,29.0,True
1648019555.5623608,True,68.0,29.0,True
1648019560.5623653,True,68.0,29.0,True
1648019565.5623698,True,68.0,29.0,True
1648019570.5623732,False,0.0,0.0,True
1648019575.562378,True,68.0,29.0,True
1648019580.5623817,True,68.0,29.0,True
1648019585.562386,True,68.0,29.0,True
1648019590.56239,True,68.0,29.0,True
1648019595.5623937,True,68.0,29.0,True
1648019600.5623977,True,68.0,29.0,True
1648019605.5624015,True,68.0,29.0,True
1648019610.5624063,True,68.0,29.0,True
1648019615.562411,True,68.0,29.0,True
1648019620.562415,True,68.0,29.0,True
1648019625.56242,True,68.0,29.0,True
1648019630.5624232,True,68.0,29.0,True
1648019635.562427,False,0.0,0.0,True
1648019640.5624301,True,68.0,29.0,True
1648019645.5624342,True,68.0,29.0,True
1648019650.5624378,False,0.0,0.0,True
1648019655.5624416,False,0.0,0.0,True
1648019660.562444,False,0.0,0.0,True
1648019665.562449,True,68.0,29.0,True
1648019670.5624526,True,67.0,29.0,True
1648019675.562457,True,67.0,29.0,True
1648019680.5624614,True,67.0,29.0,True
1648019685.5624647,True,67.0,29.0,True
1648019690.5624695,True,67.0,29.0,True
1648019695.562473,False,0.0,0.0,True
1648019700.5624766,True,67.0,29.0,True
1648019705.5624797,True,67.0,29.0,True
1648019710.5624828,False,0.0,0.0,True
1648019715.562486,True,67.0,29.0,True
1648019720.5624895,True,67.0,29.0,True
1648019725.5624928,True,67.0,29.0,True
1648019730.5624971,True,67.0,29.0,True
1648019735.5625014,False,0.0,0.0,True
1648019740.5625045,True,67.0,29.0,True
1648019745.5625079,True,67.0,29.0,True
1648019750.5625117,True,67.0,29.0,True
1648019755.5625157,False,0.0,0.0,True
1648019760.5625203,True,67.0,29.0,True
1648019765.562524,True,67.0,29.0,True
1648019770.5625272,False,0.0,0.0,True
1648019775.5625305,True,67.0,29.0,True
1648019780.5625346,True,68.0,29.0,True
1648019785.562538,True,68.0,29.0,True
1648019790.562541,True,68.0,29.0,True
1648019795.5625443,True,68.0,29.0,True
1648019800.5625484,True,68.0,29.0,True
1648019805.5625517,False,0.0,0.0,True
1648019810.5625553,True,68.0,29.0,True
1648019815.5625584,True,68.0,29.0,True
1648019820.5625627,True,68.0,29.0,True
1648019825.562567,False,0.0,0.0,True
1648019830.5625715,True,68.0,29.0,True
1648019835.5625756,True,69.0,29.0,True
1648019840.5625799,True,69.0,29.0,True
1648019845.5625832,True,69.0,29.0,True
1648019850.5625875,True,69.0,29.0,True
1648019855.562591,True,69.0,29.0,True
1648019860.5625944,True,69.0,29.0,True
1648019865.562598,True,69.0,29.0,True
1648019870.5626016,True,69.0,29.0,True
1648019875.5626059,True,69.0,29.0,True
1648019880.5626092,True,69.0,29.0,True
1648019885.562612,True,69.0,29.0,True
1648019890.5626154,False,0.0,0.0,True
1648019895.5626197,True,69.0,29.0,True
1648019900.5626233,True,69.0,29.0,True
1648019905.5626276,True,69.0,29.0,True
1648019910.5626311,True,69.0,29.0,True
1648019915.5626352,True,69.0,29.0,True
1648019920.5626383,False,0.0,0.0,True
1648019925.5626423,False,0.0,0.0,True
1648019930.5626466,True,69.0,29.0,True
1648019935.56265,True,69.0,29.0,True
1648019940.5626535,False,0.0,0.0,True
1648019945.5626574,False,0.0,0.0,True
1648019950.5626614,False,0.0,0.0,True
1648019955.5626652,True,69.0,29.0,True
1648019960.562668,False,0.0,0.0,True
1648019965.5626726,True,69.0,29.0,True
1648019970.5626762,True,69.0,29.0,True
1648019975.5626795,False,0.0,0.0,True
1648019980.5626836,False,0.0,0.0,True
1648019985.562687,True,69.0,29.0,True
1648019990.5626907,False,0.0,0.0,True
1648019995.5626943,False,0.0,0.0,True
1648020000.5626974,False,0.0,0.0,True
1648020005.5627015,False,0.0,0.0,True
1648020010.5627062,True,69.0,29.0,True
1648020015.5627098,False,0.0,0.0,True
1648020020.5627143,False,0.0,0.0,True
1648020025.5627177,False,0.0,0.0,True
1648020030.5627215,False,0.0,0.0,True
1648020035.5627253,True,70.0,29.0,True
1648020040.562729,True,70.0,29.0,True
1648020045.5627322,True,70.0,29.0,True
1648020050.5627353,True,70.0,29.0,True
1648020055.5627413,True,70.0,29.0,True
1648020060.5627446,True,70.0,29.0,True
1648020065.562748,True,70.0,29.0,True
1648020070.5627513,False,0.0,0.0,True
1648020075.5627549,False,0.0,0.0,True
1648020080.5627587,True,70.0,29.0,True
1648020085.5627625,True,70.0,29.0,True
1648020090.5627658,False,0.0,0.0,True
1648020095.562769,False,0.0,0.0,True
1648020100.562773,True,70.0,29.0,True
1648020105.5627766,True,70.0,29.0,True
1648020110.5627801,True,70.0,29.0,True
1648020115.5627835,True,70.0,29.0,True
1648020120.5627868,True,70.0,29.0,True
1648020125.562791,True,70.0,29.0,True
1648020130.5627947,True,70.0,29.0,True
1648020135.5627992,True,71.0,29.0,True
1648020140.562802,False,0.0,0.0,True
1648020145.5628068,False,0.0,0.0,True
1648020150.5628104,False,0.0,0.0,True
1648020155.5628142,False,0.0,0.0,True
1648020160.5628178,False,0.0,0.0,True
1648020165.5628216,True,70.0,29.0,True
1648020170.5628257,True,70.0,29.0,True
1648020175.5628295,False,0.0,0.0,True
1648020180.562834,True,70.0,29.0,True
1648020185.5628378,True,71.0,29.0,True
1648020190.5628421,True,70.0,29.0,True
1648020195.5628464,False,0.0,0.0,True
1648020200.5628507,True,71.0,29.0,True
1648020205.562855,False,0.0,0.0,True
1648020210.5628579,True,70.0,29.0,True
1648020215.5628617,True,71.0,29.0,True
1648020220.5628648,True,71.0,29.0,True
1648020225.5628688,True,71.0,29.0,True
1648020230.5628734,True,70.0,29.0,True
1648020235.5628762,True,71.0,29.0,True
1648020240.5628805,True,70.0,29.0,True
1648020245.5628846,True,71.0,29.0,True
1648020250.5628886,True,71.0,29.0,True
1648020255.5628924,True,71.0,29.0,True
1648020260.5628974,True,71.0,29.0,True
1648020265.5629013,False,0.0,0.0,True
1648020270.5629056,True,71.0,29.0,True
1648020275.5629091,False,0.0,0.0,True
1648020280.5629132,True,71.0,29.0,True
1648020285.562918,False,0.0,0.0,True
1648020290.562922,True,71.0,29.0,True
1648020295.562926,True,71.0,29.0,True
1648020300.5629296,True,71.0,29.0,True
1648020305.562934,True,71.0,29.0,True
1648020310.562938,False,0.0,0.0,True
1648020315.5629418,True,71.0,29.0,True
1648020320.562946,False,0.0,0.0,True
1648020325.5629501,True,71.0,29.0,True
1648020330.562954,True,71.0,29.0,True
1648020335.5629594,True,71.0,29.0,True
1648020340.5629632,True,71.0,29.0,True
1648020345.562967,False,0.0,0.0,True
1648020350.56297,True,71.0,29.0,True
1648020355.5629728,True,71.0,29.0,True
1648020360.5629764,True,71.0,29.0,True
1648020365.56298,False,0.0,0.0,True
1648020370.5629833,False,0.0,0.0,True
1648020375.5629866,True,71.0,29.0,True
1648020380.5629907,True,71.0,29.0,True
1648020385.5629947,True,71.0,29.0,True
1648020390.5629992,True,71.0,29.0,True
1648020395.5630023,True,71.0,29.0,True
1648020400.5630066,True,71.0,29.0,True
1648020405.5630112,False,0.0,0.0,True
1648020410.5630157,True,71.0,29.0,True
1648020415.56302,True,71.0,29.0,True
1648020420.5630236,False,0.0,0.0,True
1648020425.5630267,True,71.0,29.0,True
1648020430.5630314,True,71.0,29.0,True
1648020435.5630362,False,0.0,0.0,True
1648020440.56304,True,71.0,29.0,True
1648020445.563044,False,0.0,0.0,True
1648020450.5630481,True,71.0,29.0,True
1648020455.5630527,True,71.0,29.0,True
1648020460.5630565,True,71.0,29.0,True
1648020465.5630608,False,0.0,0.0,True
1648020470.5630646,False,0.0,0.0,True
1648020475.5630693,True,71.0,29.0,True
1648020480.5630736,True,71.0,29.0,True
1648020485.5630782,True,71.0,29.0,True
1648020490.5630822,True,71.0,29.0,True
1648020495.5630858,False,0.0,0.0,True
1648020500.5630896,True,71.0,29.0,True
1648020505.563094,True,71.0,29.0,True
1648020510.5630977,False,0.0,0.0,True
1648020515.5631015,True,71.0,29.0,True
1648020520.563105,True,72.0,29.0,True
1648020525.563109,False,0.0,0.0,True
1648020530.5631127,True,71.0,29.0,True
1648020535.5631163,True,71.0,29.0,True
1648020540.5631196,True,71.0,29.0,True
1648020545.5631235,True,71.0,29.0,True
1648020550.5631266,True,71.0,29.0,True
1648020555.56313,False,0.0,0.0,True
1648020560.563133,False,0.0,0.0,True
1648020565.5631366,True,71.0,29.0,True
1648020570.5631413,False,0.0,0.0,True
1648020575.5631452,True,71.0,29.0,True
1648020580.5631502,False,0.0,0.0,True
1648020585.5631547,True,71.0,29.0,True
1648020590.5631588,True,71.0,29.0,True
1648020595.5631628,True,71.0,29.0,True
1648020600.5631666,False,0.0,0.0,True
1648020605.563171,True,71.0,29.0,True
1648020610.5631752,True,71.0,29.0,True
1648020615.5631788,True,71.0,29.0,True
1648020620.563183,True,71.0,29.0,True
1648020625.5631876,False,0.0,0.0,True
1648020630.5631917,False,0.0,0.0,True
1648020635.5631952,True,71.0,29.0,True
1648020640.5631988,False,0.0,0.0,True
1648020645.5632026,False,0.0,0.0,True
1648020650.5632064,False,0.0,0.0,True
1648020655.563211,False,0.0,0.0,True
1648020660.563214,True,71.0,29.0,True
1648020665.5632205,False,0.0,0.0,True
1648020670.5632243,True,71.0,29.0,True
1648020675.563228,True,71.0,29.0,True
1648020680.5632324,False,0.0,0.0,True
1648020685.5632362,False,0.0,0.0,True
1648020690.5632412,False,0.0,0.0,True
1648020695.5632446,False,0.0,0.0,True
1648020700.563249,False,0.0,0.0,True
1648020705.5632534,False,0.0,0.0,True
1648020710.563258,False,0.0,0.0,True
1648020715.5632625,False,0.0,0.0,True
1648020720.5632665,False,0.0,0.0,True
1648020725.5632708,False,0.0,0.0,True
1648020730.5632741,True,72.0,29.0,True
1648020735.5632787,False,0.0,0.0,True
1648020740.5632825,True,72.0,29.0,True
1648020745.5632858,False,0.0,0.0,True
1648020750.5632894,True,72.0,29.0,True
1648020755.563293,True,72.0,29.0,True
1648020760.563297,False,0.0,0.0,True
1648020765.5633013,False,0.0,0.0,True
1648020770.5633056,True,71.0,29.0,True
1648020775.5633097,False,0.0,0.0,True
1648020780.563314,False,0.0,0.0,True
1648020785.5633183,True,72.0,29.0,True
1648020790.5633228,False,0.0,0.0,True
1648020795.5633268,False,0.0,0.0,True
1648020800.5633314,True,72.0,29.0,True
1648020805.5633347,False,0.0,0.0,True
1648020810.563339,False,0.0,0.0,True
1648020815.5633426,False,0.0,0.0,True
1648020820.5633466,True,73.0,29.0,True
1648020825.5633519,True,73.0,29.0,True
1648020830.5633557,False,0.0,0.0,True
1648020835.5633593,False,0.0,0.0,True
1648020840.5633628,False,0.0,0.0,True
1648020845.5633664,False,0.0,0.0,True
1648020850.56337,True,72.0,29.0,True
1648020855.5633736,False,0.0,0.0,True
1648020860.5633771,False,0.0,0.0,True
1648020865.5633812,False,0.0,0.0,True
1648020870.563384,False,0.0,0.0,True
1648020875.5633872,False,0.0,0.0,True
1648020880.5633907,False,0.0,0.0,True
1648020885.563394,False,0.0,0.0,True
1648020890.5633974,False,0.0,0.0,True
1648020895.5634017,True,72.0,29.0,True
1648020900.5634048,False,0.0,0.0,True
1648020905.563409,False,0.0,0.0,True
